id,Aspect_terms,Opinion_terms,sen_content
2063,_,非常棒,这款笔记本运行速度非常快，办公游戏都能用，反应速度灵敏，非常棒。
2064,运行,非常满意,流畅运行，非常满意，挺好的
2064,_,流畅,流畅运行，非常满意，挺好的
2064,_,挺好的,流畅运行，非常满意，挺好的
2065,质量,很好,电脑质量很好，外观设计精美，材质轻薄方便携带，画面流畅音质清晰，满意
2065,外观设计,精美,电脑质量很好，外观设计精美，材质轻薄方便携带，画面流畅音质清晰，满意
2065,材质,轻薄,电脑质量很好，外观设计精美，材质轻薄方便携带，画面流畅音质清晰，满意
2065,画面,流畅音质,电脑质量很好，外观设计精美，材质轻薄方便携带，画面流畅音质清晰，满意
2065,_,方便携带,电脑质量很好，外观设计精美，材质轻薄方便携带，画面流畅音质清晰，满意
2065,_,清晰,电脑质量很好，外观设计精美，材质轻薄方便携带，画面流畅音质清晰，满意
2065,_,，满意,电脑质量很好，外观设计精美，材质轻薄方便携带，画面流畅音质清晰，满意
2066,_,有点不值,直接买的话有点不值，什么都没送，就是裸机而已
2067,性能,比较好,还不错很好看而且性能也比较好
2067,_,还不错,还不错很好看而且性能也比较好
2068,风扇声音,有点大,已经退货了，样子非常好看，就是风扇声音有点大
2068,_,非常好看,已经退货了，样子非常好看，就是风扇声音有点大
2069,_,特色,其他特色：很好的电脑本来看评价买这款有点虚，但是买来后发现的确非常好
2069,_,很好,其他特色：很好的电脑本来看评价买这款有点虚，但是买来后发现的确非常好
2069,_,看评,其他特色：很好的电脑本来看评价买这款有点虚，但是买来后发现的确非常好
2069,_,有点,其他特色：很好的电脑本来看评价买这款有点虚，但是买来后发现的确非常好
2069,_,非常好,其他特色：很好的电脑本来看评价买这款有点虚，但是买来后发现的确非常好
2070,物流,很快,卖家服务热情，物流很快，电脑运行挺快，好评！
2070,运行,挺快,卖家服务热情，物流很快，电脑运行挺快，好评！
2070,卖家服务,_,卖家服务热情，物流很快，电脑运行挺快，好评！
2070,_,好评,卖家服务热情，物流很快，电脑运行挺快，好评！
2071,屏幕,可以,差评，屏幕可以，合上后左右不平，明显做工问题，右边比开口大很多，轻轻一按有声响！
2071,_,差评,差评，屏幕可以，合上后左右不平，明显做工问题，右边比开口大很多，轻轻一按有声响！
2071,_,轻轻一按有声响,差评，屏幕可以，合上后左右不平，明显做工问题，右边比开口大很多，轻轻一按有声响！
2072,安装,超快,显示器确实很不错，上下左右旋转比安装支架方便很多！安装超快，自适应分辨率居然兼容3：2（需要合上笔记本屏幕）很棒！
2072,屏幕）,很棒,显示器确实很不错，上下左右旋转比安装支架方便很多！安装超快，自适应分辨率居然兼容3：2（需要合上笔记本屏幕）很棒！
2072,_,方便很多,显示器确实很不错，上下左右旋转比安装支架方便很多！安装超快，自适应分辨率居然兼容3：2（需要合上笔记本屏幕）很棒！
2073,玩rpg游戏,挺不错的,玩rpg游戏挺不错的
2074,_,不好,用不到一周就出现问题了。感觉不好。
2075,外观,挺漂亮的,电脑外观挺漂亮的很薄，用起来特别灵敏，性价比挺高
2075,性价比,挺高,电脑外观挺漂亮的很薄，用起来特别灵敏，性价比挺高
2075,_,很薄,电脑外观挺漂亮的很薄，用起来特别灵敏，性价比挺高
2075,_,特别灵敏,电脑外观挺漂亮的很薄，用起来特别灵敏，性价比挺高
2076,_,挺好,挺好的这个电脑不错不错
2076,_,不错,挺好的这个电脑不错不错
2077,外观,轻薄,电脑收到了，比我想象的好很多，外观轻薄，很轻巧，方便携带，内存大，画面超清晰，性价比高。
2077,画面,超清晰,电脑收到了，比我想象的好很多，外观轻薄，很轻巧，方便携带，内存大，画面超清晰，性价比高。
2077,性价比,高,电脑收到了，比我想象的好很多，外观轻薄，很轻巧，方便携带，内存大，画面超清晰，性价比高。
2077,_,很多,电脑收到了，比我想象的好很多，外观轻薄，很轻巧，方便携带，内存大，画面超清晰，性价比高。
2077,_,很轻巧,电脑收到了，比我想象的好很多，外观轻薄，很轻巧，方便携带，内存大，画面超清晰，性价比高。
2077,_,方便携带,电脑收到了，比我想象的好很多，外观轻薄，很轻巧，方便携带，内存大，画面超清晰，性价比高。
2077,内存,_,电脑收到了，比我想象的好很多，外观轻薄，很轻巧，方便携带，内存大，画面超清晰，性价比高。
2078,电视,很清晰,电脑用着挺好，看电视很清晰。网速快
2078,网速,快,电脑用着挺好，看电视很清晰。网速快
2078,_,挺好，看,电脑用着挺好，看电视很清晰。网速快
2079,声音,太大,声音太大
2080,携带,很方便，吃鸡不卡,笔记本电脑，超薄的，携带很方便，吃鸡不卡！运行快，显像清楚！
2080,运行,快,笔记本电脑，超薄的，携带很方便，吃鸡不卡！运行快，显像清楚！
2080,显像,清楚,笔记本电脑，超薄的，携带很方便，吃鸡不卡！运行快，显像清楚！
2080,_,超薄的,笔记本电脑，超薄的，携带很方便，吃鸡不卡！运行快，显像清楚！
2081,包装,完好,包装完好，打开试了一下，配置很好，性比价也不错。
2081,配置,很好,包装完好，打开试了一下，配置很好，性比价也不错。
2081,性比,不错,包装完好，打开试了一下，配置很好，性比价也不错。
2082,性能,高,性能高，帮室友买的，颜色很好看，他很喜欢，显示清晰，质感很好，强烈推荐
2082,颜色,很好看,性能高，帮室友买的，颜色很好看，他很喜欢，显示清晰，质感很好，强烈推荐
2082,显示,清晰,性能高，帮室友买的，颜色很好看，他很喜欢，显示清晰，质感很好，强烈推荐
2082,质感,很好,性能高，帮室友买的，颜色很好看，他很喜欢，显示清晰，质感很好，强烈推荐
2082,_,很喜欢,性能高，帮室友买的，颜色很好看，他很喜欢，显示清晰，质感很好，强烈推荐
2083,_,黑屏,买了一个多月，平时也很少用，然后就坏了。。。坏了。。。了。。。总是突然黑屏，或者直接开不了机。
2083,_,不了机,买了一个多月，平时也很少用，然后就坏了。。。坏了。。。了。。。总是突然黑屏，或者直接开不了机。
2084,性价比,真的高,电脑真的没的说，性价比真的高。起码在同价格里面，配置应该是最高的，挺不错。
2084,配置应,最高的，,电脑真的没的说，性价比真的高。起码在同价格里面，配置应该是最高的，挺不错。
2084,_,挺不错,电脑真的没的说，性价比真的高。起码在同价格里面，配置应该是最高的，挺不错。
2085,工作造,很大的困扰,差评，一颗星都不想给，才买一个月就坏了，我里面那么多的资料啊。给我的工作造成很大的困扰。
2085,_,差评,差评，一颗星都不想给，才买一个月就坏了，我里面那么多的资料啊。给我的工作造成很大的困扰。
2086,办公,刚好,收到还可以的，很便宜，用来办公刚好，性价比很高
2086,性价比,很高,收到还可以的，很便宜，用来办公刚好，性价比很高
2086,_,很便宜,收到还可以的，很便宜，用来办公刚好，性价比很高
2087,发货速度,很快,特别喜欢，很好用！售后服务态度，很好！发货速度很快！
2087,售后服务态度,很好,特别喜欢，很好用！售后服务态度，很好！发货速度很快！
2087,_,特别喜欢,特别喜欢，很好用！售后服务态度，很好！发货速度很快！
2087,_,很好用,特别喜欢，很好用！售后服务态度，很好！发货速度很快！
2088,_,不高,支持**，支持国产。所学专业对电脑配置要求不高，所以这个电脑就够用了😊
2088,_,所以,支持**，支持国产。所学专业对电脑配置要求不高，所以这个电脑就够用了😊
2088,_,够用,支持**，支持国产。所学专业对电脑配置要求不高，所以这个电脑就够用了😊
2089,性能,超好,电脑好用，性能超好，超越一般的工作用电脑，游戏起来很好，散热也好，本人比较满意。
2089,游戏,很好,电脑好用，性能超好，超越一般的工作用电脑，游戏起来很好，散热也好，本人比较满意。
2089,散热,比较满意,电脑好用，性能超好，超越一般的工作用电脑，游戏起来很好，散热也好，本人比较满意。
2090,_,差评,差评，劝那些用它来工作的人最好别买，卡的要死
2090,_,卡的要死,差评，劝那些用它来工作的人最好别买，卡的要死
2091,_,不错,电脑收到了，用起来感觉不错！总体来说还不错！
2091,_,还不错,电脑收到了，用起来感觉不错！总体来说还不错！
2092,开机反应速度,很快,开机反应速度很快，一点也不卡，物美价廉
2092,_,一点也不卡，物美价,开机反应速度很快，一点也不卡，物美价廉
2093,性能,很好,性能很好，质量也不错，画面显示清晰。
2093,画面显示,清晰,性能很好，质量也不错，画面显示清晰。
2093,质量,不错,性能很好，质量也不错，画面显示清晰。
2094,质量,不错,质量不错，画面挺清晰，运行挺快的。外观很漂亮
2094,画面,挺清晰,质量不错，画面挺清晰，运行挺快的。外观很漂亮
2094,运行,挺快的,质量不错，画面挺清晰，运行挺快的。外观很漂亮
2094,外观,很漂亮,质量不错，画面挺清晰，运行挺快的。外观很漂亮
2095,系统,不好用,**优化的WIN10系统不好用
2096,价格,降的多,价格降的多我多出了400很不爽
2096,_,很不爽,价格降的多我多出了400很不爽
2097,手感,不错,全金属机身手感不错开机速度还行买来两天遇到一次开机黑屏软件卡顿会闪退
2097,开机速度,还行,全金属机身手感不错开机速度还行买来两天遇到一次开机黑屏软件卡顿会闪退
2097,开机,黑屏,全金属机身手感不错开机速度还行买来两天遇到一次开机黑屏软件卡顿会闪退
2097,软件,卡顿,全金属机身手感不错开机速度还行买来两天遇到一次开机黑屏软件卡顿会闪退
2098,发票态度,很不好,东西感觉还可以，朋友讲二手的?。产品型号在官网查不到，找客服要电子发票态度很不好。
2098,_,还可以,东西感觉还可以，朋友讲二手的?。产品型号在官网查不到，找客服要电子发票态度很不好。
2099,系统,卡,系统卡的要死，新建文件夹都卡一会，反正干啥都卡顿一下。风扇还一直响个不停，第一次用**，体验极度不好。
2100,开机,蓝屏,买回来后开机直接蓝屏，呵呵
2101,游戏,还好,电脑还可以吧，这个价位买这个机器还是划算的，办公游戏感觉都还好
