,id,id,Aspect_terms,Opinion_terms,Categories,Polarities
6493,2375,2375,价格,优惠,价格,正面
6494,2375,2375,运行速度,很快,硬件&性能,正面
6495,2375,2375,_,非常喜欢,整体,正面
6496,2375,2375,_,很满意,整体,正面
6497,2376,2376,客服,不理人,服务,负面
6498,2376,2376,_,死机,硬件&性能,负面
6499,2376,2376,_,开不了机,硬件&性能,负面
6500,2377,2377,性能,非常好,硬件&性能,正面
6501,2377,2377,外观,很漂亮,外观,正面
6502,2377,2377,_,很满意,整体,正面
6503,2378,2378,外观,好看,外观,正面
6504,2378,2378,显示屏,清晰,硬件&性能,正面
6505,2378,2378,运行速度,流畅,硬件&性能,正面
6506,2378,2378,价格,实惠,价格,正面
6507,2379,2379,性能,良好,硬件&性能,正面
6508,2379,2379,外观,漂亮,外观,正面
6509,2379,2379,图像清晰,很满意,硬件&性能,正面
6510,2380,2380,系统,不熟悉，慢慢,软件&性能,负面
6511,2381,2381,_,没有触屏,硬件&性能,负面
6512,2382,2382,性能,非常好,硬件&性能,正面
6513,2382,2382,外观,非常大气,外观,正面
6514,2382,2382,材质,很好,外观,正面
6515,2383,2383,,*买入的，就值这个价，贵一分都别买,整体,正面
6516,2384,2384,款式,挺好看,外观,正面
6517,2384,2384,价格,便宜,价格,正面
6518,2384,2384,携带,方便，,外观,正面
6519,2384,2384,_,超薄,外观,正面
6520,2384,2384,_,挺划算的,价格,正面
6521,2385,2385,性价比,很高,价格,正面
6522,2385,2385,打游戏,很流畅,使用场景,正面
6523,2385,2385,看电影,非常不错,使用场景,正面
6524,2385,2385,_,不卡顿,硬件&性能,正面
6525,2386,2386,,第三次使用，还是只用过word软件就出现死机现象，一上午白加班了，千万不要买,整体,正面
6526,2387,2387,快递,太慢,物流,负面
6527,2388,2388,办公软件,_,软件&性能,负面
6528,2389,2389,反应,很快,硬件&性能,正面
6529,2389,2389,_,好用,整体,正面
6530,2390,2390,价格,偏高,价格,正面
6531,2391,2391,_,降价,价格,负面
6532,2391,2391,_,退差,整体,负面
6533,2392,2392,_,非常棒,整体,正面
6534,2393,2393,价格,实惠,价格,正面
6535,2393,2393,性价比,高,价格,正面
6536,2393,2393,_,很满意,整体,正面
6537,2394,2394,性能,挺好,硬件&性能,正面
6538,2394,2394,外观,小巧轻薄,外观,正面
6539,2394,2394,显卡效果,快,硬件&性能,正面
6540,2395,2395,运行速度,快,硬件&性能,正面
6541,2395,2395,性价比,很高,价格,正面
6542,2395,2395,屏幕,_,硬件&性能,正面
6543,2395,2395,_,超薄,外观,正面
6544,2396,2396,携带,方便,外观,正面
6545,2396,2396,内存量,大,硬件&性能,正面
6546,2396,2396,运行,流畅,硬件&性能,正面
6547,2396,2396,屏幕,清晰,硬件&性能,正面
6548,2396,2396,性价比,高,价格,正面
6549,2396,2396,_,非常好用,整体,正面
6550,2396,2396,_,非常满意,整体,正面
6551,2397,2397,声，散热,不是,硬件&性能,负面
6552,2397,2397,_,很好,整体,负面
6553,2398,2398,质量,挺好,整体,正面
6554,2398,2398,外观设计,简约时尚,外观,正面
6555,2398,2398,性能,不错,硬件&性能,正面
6556,2398,2398,价格,便宜,价格,正面
6557,2399,2399,分辨率,很低,硬件&性能,正面
6558,2399,2399,价格,_,价格,正面
6559,2400,2400,_,就降价,价格,负面
6560,2400,2400,_,不爽,硬件&性能,负面
6561,2401,2401,_,挺好,整体,正面
6562,2402,2402,网线,_,整体,负面
6563,2403,2403,_,卡,硬件&性能,负面
6564,2404,2404,_,降价,价格,负面
6565,2405,2405,办公,挺好的,使用场景,正面
6566,2405,2405,_,挺快,硬件&性能,正面
6567,2406,2406,质量,挺好,整体,正面
6568,2406,2406,_,都满意,整体,正面
6569,2407,2407,运行速度,快,硬件&性能,正面
6570,2407,2407,键盘,非常灵敏,硬件&性能,正面
6571,2407,2407,待机时间,很长,硬件&性能,正面
6572,2407,2407,_,很薄,外观,正面
6573,2407,2407,_,很漂亮,外观,正面
6574,2407,2407,_,很顺手,硬件&性能,正面
6575,2408,2408,式质量,不错,整体,正面
6576,2408,2408,_,非常喜欢,整体,正面
6577,2408,2408,_,物美价,价格,正面
6578,2409,2409,,不到十天降三百，能舒服吗？,整体,负面
6579,2410,2410,质量,非常好,整体,正面
6580,2410,2410,打游戏,一点也不卡,使用场景,正面
6581,2410,2410,款式,非常喜欢，用,外观,正面
6582,2411,2411,性能,很好,硬件&性能,正面
6583,2411,2411,外观,精致,外观,正面
6584,2411,2411,_,，携带,外观,正面
6585,2411,2411,_,方便,外观,正面
6586,2412,2412,性价比,高,价格,负面
6587,2412,2412,_,有点大,硬件&性能,负面
6588,2413,2413,网络,流畅,硬件&性能,正面
6589,2413,2413,影像,很清晰,硬件&性能,正面
6590,2413,2413,打游戏,很流畅,使用场景,正面
6591,2413,2413,_,不卡,硬件&性能,正面
6592,2413,2413,_,喜欢,整体,正面
6593,2413,2413,_,很，满意,整体,正面
6594,2414,2414,开机温度,很高,硬件&性能,负面
6595,2414,2414,_,很一般,整体,中性
6596,2415,2415,外观,时尚大方,外观,正面
6597,2415,2415,性价比,蛮高的,价格,正面
6598,2415,2415,_,方便携带,外观,正面
6599,2415,2415,_,不卡屏,硬件&性能,正面
6600,2416,2416,屏幕低频调,_,硬件&性能,负面
6601,2416,2416,_,不错,整体,正面
6602,2417,2417,_,还可以,整体,正面
6603,2418,2418,CPU温度,太高,硬件&性能,负面
6604,2419,2419,性价比,很高,价格,正面
6605,2419,2419,外观,精致,外观,正面
6606,2419,2419,赠品,很实用,价格,负面
6607,2419,2419,_,流畅,硬件&性能,负面
6608,2419,2419,_,满意,整体,正面
6609,2420,2420,性能,很好,硬件&性能,正面
6610,2420,2420,外壳,很好看,外观,正面
6611,2420,2420,显卡,很正,硬件&性能,正面
6612,2421,2421,手感,很好,外观,正面
6613,2421,2421,反应,也快,硬件&性能,正面
6614,2421,2421,_,非常不错,整体,正面
6615,2421,2421,_,太多,整体,正面
6616,2422,2422,_,正好,整体,正面
6617,2422,2422,_,大小,外观,正面
6618,2422,2422,_,合适,整体,正面
6619,2423,2423,性能,强大,硬件&性能,正面
6620,2423,2423,显卡效果,流畅不卡顿,硬件&性能,正面
6621,2423,2423,外观材质,漂亮,外观,正面
6622,2424,2424,系统,启动,包装,正面
6623,2424,2424,画面,清晰,硬件&性能,正面
6624,2424,2424,音质,又好,硬件&性能,正面
6625,2424,2424,_,非常快,使用场景,正面
6626,2424,2424,_,非常喜欢,整体,正面
6627,2425,2425,屏幕,清晰,硬件&性能,正面
6628,2425,2425,包装,没有破损,包装,正面
6629,2426,2426,_,很好,整体,正面
6630,2427,2427,键盘,很热，扎心,硬件&性能,负面
6631,2427,2427,_,差评,整体,负面
6632,2427,2427,_,蓝屏,硬件&性能,负面
6633,2428,2428,_,降价,价格,负面
6634,2429,2429,颜值,高,外观,正面
6635,2429,2429,快递,特别快,物流,正面
6636,2429,2429,_,太喜欢,整体,正面
6637,2430,2430,性价比,非常高,价格,正面
6638,2430,2430,快递,很快,物流,正面
6639,2430,2430,_,很流畅,硬件&性能,正面
6640,2431,2431,_,卡死不动,硬件&性能,负面
6641,2432,2432,性价比,高,价格,正面
6642,2432,2432,打游戏,不卡,使用场景,正面
6643,2432,2432,办公,还可以,使用场景,正面
6644,2432,2432,_,很好,整体,正面
6645,2432,2432,_,可以,使用场景,正面
6646,2433,2433,客服服务态度,非常好,服务,正面
6647,2434,2434,价格,实惠,价格,正面
6648,2434,2434,内存,比较大,硬件&性能,正面
6649,2434,2434,运行速度,很快,硬件&性能,正面
6650,2434,2434,_,比较满意,整体,正面
6651,2435,2435,成色,很新,外观,正面
6652,2435,2435,方面,完全,外观,正面
6653,2435,2435,_,象中好,整体,负面
6654,2435,2435,运行,_,硬件&性能,正面
6655,2436,2436,屏幕,清晰,硬件&性能,正面
6656,2436,2436,运行,快,硬件&性能,正面
6657,2437,2437,质量,不错,整体,正面
6658,2437,2437,画质,清晰,硬件&性能,正面
6659,2437,2437,_,刘畅,硬件&性能,正面
6660,2437,2437,_,很喜欢,整体,正面
6661,2438,2438,性价比,高,价格,正面
6662,2438,2438,材质,不错,外观,正面
6663,2438,2438,外观,_,外观,正面
6664,2439,2439,包装,很严实,包装,正面
6665,2439,2439,画面,清晰,硬件&性能,正面
6666,2439,2439,_,流畅,硬件&性能,正面
6667,2439,2439,_,轻薄,外观,正面
6668,2439,2439,_,方便携带,外观,正面
6669,2439,2439,_,很满意,整体,正面
6670,2440,2440,机体裂缝,太大,硬件&性能,负面
6671,2440,2440,_,退货,软件&性能,负面
6672,2440,2440,_,曲像板,物流,负面
6673,2441,2441,显示灯,_,硬件&性能,负面
6674,2441,2441,电量,_,整体,中性
6675,2442,2442,_,买了两天，降了,价格,负面
6676,2443,2443,外观,简约大方，黑色,外观,正面
6677,2443,2443,配置,挺高,硬件&性能,正面
6678,2443,2443,性价比,很高,价格,正面
6679,2443,2443,价格,不贵,价格,正面
6680,2443,2443,打游戏,流畅，一点也不卡,使用场景,正面
6681,2443,2443,_,挺好看,外观,正面
6682,2443,2443,散热,_,硬件&性能,正面
6683,2444,2444,运行,流畅,硬件&性能,正面
6684,2444,2444,性能,强大,硬件&性能,负面
6685,2444,2444,风扇,_,整体,负面
6686,2444,2444,_,很好,整体,正面
6687,2444,2444,_,很素,整体,负面
6688,2445,2445,质量,非常好,整体,正面
6689,2445,2445,物流,挺快的,物流,正面
6690,2445,2445,_,非常满意,整体,正面
6691,2446,2446,打开程序,卡的,使用场景,正面
6692,2446,2446,_,死机了,硬件&性能,负面
6693,2447,2447,外观,时尚大方,外观,正面
6694,2447,2447,速度,特别快,硬件&性能,正面
6695,2447,2447,_,特别适,外观,正面
6696,2447,2447,_,很喜欢,整体,正面
6697,2448,2448,_,死机,硬件&性能,负面
6698,2449,2449,_,一般,整体,中性
6699,2449,2449,_,特别薄,硬件&性能,负面
6700,2450,2450,礼品,精美,价格,负面
6701,2450,2450,物流,也给力,价格,正面
6702,2450,2450,_,很漂亮,外观,正面
6703,2451,2451,_,掉电好,整体,负面
6704,2451,2451,_,快,硬件&性能,正面
6705,2452,2452,性能,强,硬件&性能,正面
6706,2452,2452,运行速度,很快,硬件&性能,正面
6707,2452,2452,_,不错,整体,正面
6708,2452,2452,_,不卡顿,硬件&性能,正面
6709,2452,2452,_,挺好,整体,正面
6710,2453,2453,外观设计,特别漂亮大气,外观,正面
6711,2453,2453,反应速度,快,硬件&性能,正面
6712,2453,2453,价格,实惠,价格,正面
6713,2453,2453,操作,好,使用场景,负面
6714,2454,2454,速度,非常快,硬件&性能,正面
6715,2454,2454,_,非常的好,整体,正面
6716,2455,2455,质量,很好,整体,正面
6717,2455,2455,外观,很精致大方,外观,正面
6718,2455,2455,屏幕,清晰,硬件&性能,正面
6719,2455,2455,打游戏,一点都不卡,使用场景,正面
6720,2455,2455,价格,很合理,价格,正面
6721,2455,2455,_,真的很不错,整体,正面
6722,2455,2455,_,超薄,外观,正面
6723,2455,2455,_,很满意,整体,正面
6724,2455,2455,_,么哒,整体,正面
6725,2456,2456,_,还行,整体,负面
6726,2457,2457,感应,很好,硬件&性能,负面
6727,2457,2457,_,不卡,硬件&性能,负面
6728,2458,2458,_,不轻,外观,正面
6729,2459,2459,合理,实用,整体,正面
6730,2459,2459,_,很合适,整体,正面
6731,2459,2459,价格,_,价格,正面
6732,2459,2459,_,好评,整体,正面
6733,2460,2460,外观,没得讲很漂亮,外观,正面
6734,2460,2460,风扇声音,_,硬件&性能,负面
6735,2460,2460,_,真的喜欢,整体,负面
6736,2461,2461,外观,挺不错,外观,正面
6737,2462,2462,质量,很好,整体,正面
6738,2462,2462,外观,漂亮,外观,正面
6739,2462,2462,画面,清晰,硬件&性能,正面
6740,2462,2462,运行,流畅,硬件&性能,正面
6741,2462,2462,价格,很实惠,价格,正面
6742,2463,2463,_,有眼，,整体,负面
6743,2463,2463,_,有点良,硬件&性能,负面
6744,2464,2464,物流,很给力,物流,正面
6745,2464,2464,视频画质,很清晰,使用场景,正面
6746,2464,2464,_,非常满意,整体,正面
6747,2465,2465,速度,挺快的,硬件&性能,正面
6748,2465,2465,_,不错,整体,正面
6749,2466,2466,包装,严实完好无损,包装,正面
6750,2466,2466,携带,方便,外观,正面
6751,2466,2466,质量,很好,整体,正面
6752,2466,2466,屏幕,清晰,硬件&性能,正面
6753,2466,2466,运行,流畅，满意,硬件&性能,正面
6754,2466,2466,_,超薄,外观,正面
6755,2467,2467,外观,好看,外观,正面
6756,2467,2467,内存,挺大,硬件&性能,正面
6757,2467,2467,运行,流畅,硬件&性能,正面
6758,2468,2468,玩游戏,很爽,使用场景,正面
6759,2468,2468,运行,很流畅,硬件&性能,正面
6760,2468,2468,_,不错,整体,正面
6761,2468,2468,_,一点也不卡,硬件&性能,负面
6762,2468,2468,_,特别棒,整体,负面
6763,2469,2469,外观,很精致,外观,正面
6764,2469,2469,上网速度,快,使用场景,正面
6765,2470,2470,玩游戏,很流畅,使用场景,正面
6766,2470,2470,外观设计,很酷,外观,正面
6767,2470,2470,_,挺好的,整体,正面
6768,2470,2470,_,，不错,整体,正面
6769,2470,2470,_,不错,整体,正面
6770,2471,2471,外观,很漂亮,外观,正面
6771,2471,2471,_,很好,整体,正面
6772,2471,2471,_,真的很满意,整体,正面
6773,2472,2472,屏幕,清晰,硬件&性能,正面
6774,2472,2472,运行,流畅，满意,硬件&性能,正面
6775,2473,2473,_,物超所值,价格,正面
6776,2474,2474,_,别满意,整体,正面
6777,2474,2474,_,没有失望,整体,正面
6778,2475,2475,外观,美观,外观,正面
6779,2475,2475,玩游戏,可以,使用场景,正面
6780,2475,2475,_,十足,整体,正面
6781,2475,2475,吃鸡,_,使用场景,正面
6782,2476,2476,_,有卡,硬件&性能,负面
6783,2477,2477,性能,超好,硬件&性能,正面
6784,2477,2477,网速,超快,硬件&性能,正面
6785,2477,2477,，服务态度,很好,服务,正面
6786,2477,2477,物流,很快,物流,正面
6787,2477,2477,外观,_,外观,正面
6788,2478,2478,_,物美价廉,价格,负面
6789,2478,2478,_,in,整体,正面
6790,2479,2479,开机速度,快,硬件&性能,正面
6791,2479,2479,画面,流畅不卡顿,硬件&性能,正面
6792,2479,2479,外观,精美,外观,正面
6793,2479,2479,_,电池,硬件&性能,负面
6794,2480,2480,颜色,很满意,外观,正面
6795,2480,2480,性能,很棒,硬件&性能,正面
6796,2480,2480,_,很喜欢,整体,正面
6797,2480,2480,款式,_,硬件&性能,正面
6798,2481,2481,客服,很好,服务,负面
6799,2481,2481,画面,清晰,硬件&性能,正面
6800,2481,2481,手感,不错,整体,正面
6801,2481,2481,_,不错,整体,正面
6802,2481,2481,_,一解,整体,负面
6803,2482,2482,外观,不错,外观,正面
6804,2482,2482,办公,够用,使用场景,正面
6805,2482,2482,散热,一般,硬件&性能,正面
6806,2482,2482,显示,较差,硬件&性能,正面
6807,2482,2482,_,比较轻薄,外观,正面
6808,2482,2482,配置,_,硬件&性能,正面
6809,2482,2482,屏幕,_,硬件&性能,正面
6810,2483,2483,外观,不大,外观,正面
6811,2483,2483,显存,较低,硬件&性能,负面
6812,2483,2483,键盘,_,硬件&性能,负面
6813,2484,2484,鸡蛋应,_,硬件&性能,负面
6814,2485,2485,,就那样吧，,整体,负面
6815,2486,2486,性能,不错,硬件&性能,正面
6816,2486,2486,价格,很值,价格,正面
6817,2487,2487,_,失望,整体,负面
6818,2488,2488,质量,很好,整体,正面
6819,2488,2488,物流,很快,物流,正面
6820,2489,2489,_,一点都不好用,整体,负面
6821,2489,2489,_,特别卡,硬件&性能,负面
6822,2489,2489,_,卡的要死,硬件&性能,负面
6823,2489,2489,_,垃圾垃圾,整体,负面
6824,2489,2489,_,垃圾,整体,负面
6825,2490,2490,性能,很好,硬件&性能,正面
6826,2490,2490,运行,流畅,硬件&性能,正面
6827,2490,2490,玩大游戏,一点不卡顿,使用场景,正面
6828,2490,2490,价格,实惠,价格,正面
6829,2490,2490,_,非常满意,整体,正面
6830,2491,2491,包包,_,包装,负面
6831,2491,2491,鼠标,_,硬件&性能,负面
6832,2492,2492,_,还可以,整体,正面
6833,2492,2492,_,么慢,外观,负面
6834,2492,2492,_,挺快的,硬件&性能,正面
6835,2493,2493,外观,大气,外观,正面
6836,2493,2493,_,非常不错,整体,正面
6837,2493,2493,_,非常喜欢,整体,正面
6838,2493,2493,_,不行,整体,正面
6839,2494,2494,外观,精致,外观,正面
6840,2494,2494,音质,清晰,硬件&性能,正面
6841,2494,2494,_,很不错,整体,正面
6842,2494,2494,_,高清大屏,硬件&性能,正面
6843,2494,2494,_,超级棒,整体,正面
6844,2495,2495,包裹,很好,包装,正面
6845,2495,2495,_,很用心,整体,正面
6846,2495,2495,_,还不错,整体,正面
6847,2495,2495,_,比较满意,整体,正面
6848,2496,2496,开机,很快,硬件&性能,正面
6849,2496,2496,外观,漂亮大气,外观,正面
6850,2496,2496,_,很轻薄,外观,正面
6851,2497,2497,,**辣鸡电脑，安装个AI都不行，有想买的赶紧取消念头，后悔死了，一颗星都不想给???,整体,负面
6852,2498,2498,价格,比较大,价格,负面
6853,2499,2499,性能,不错,硬件&性能,正面
6854,2499,2499,运行,流畅,硬件&性能,正面
6855,2499,2499,外观,挺好的，蛮棒的,外观,正面
6856,2499,2499,价格,便宜,价格,正面
6857,2499,2499,性能,_,硬件&性能,正面
6858,2499,2499,外观材质,_,外观,正面
6859,2500,2500,,难道就我一个人新买的电脑充电外壳是发麻的漏电的感觉的吗你们都正常吗,整体,负面
6860,2501,2501,_,挺好用,整体,正面
6861,2501,2501,_,，满意,整体,正面
6862,2502,2502,包装,完好无损,包装,正面
6863,2502,2502,速度,快,硬件&性能,正面
6864,2502,2502,屏幕,清晰,硬件&性能,正面
6865,2502,2502,_,不卡顿,硬件&性能,正面
6866,2502,2502,_,物美价,价格,正面
6867,2503,2503,质量,很好,整体,正面
6868,2503,2503,价格,很便宜，,价格,正面
6869,2503,2503,网速,很快,硬件&性能,正面
