id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
9022,快递,17,19,点赞,19,21,物流,正面
9023,效果,0,2,一般,2,4,功效,中性
9023,去角质,5,8,一般般,8,11,功效,中性
9024,控油,5,7,不错,7,9,整体,正面
9025,_, , ,挺好的,11,14,整体,正面
9025,_, , ,满意,15,17,整体,正面
9026,_, , ,不错,2,4,整体,正面
9027,_, , ,超级划算,17,21,价格,正面
9028,_, , ,不错,2,4,整体,正面
9028,包装,5,7,完美,8,10,包装,正面
9029,外观,5,7,比较少女,7,11,包装,正面
9030,_, , ,挺优惠的,0,4,价格,正面
9031,_, , ,不错,5,7,整体,正面
9032,_, , ,很小,0,2,尺寸,负面
9032,_, , ,还行,8,10,整体,正面
9033,_, , ,还可以,5,8,整体,正面
9034,_, , ,舒服,3,5,使用体验,正面
9035,_, , ,保湿,1,3,功效,正面
9036,包装,23,25,精美,25,27,包装,正面
9037,_, , ,很好用,3,6,整体,正面
9038,_, , ,很好用,22,25,整体,正面
9039,店家态度,37,41,很好,41,43,服务,正面
9040,_, , ,遮黄气暗沉,3,8,功效,正面
9040,_, , ,不油腻,10,13,使用体验,正面
9040,_, , ,挺好的,26,29,整体,正面
9041,化学药味,0,4,太浓,4,6,气味,负面
9042,_, , ,还不错,0,3,整体,正面
9043,_, , ,好好用,0,3,整体,正面
9044,_, , ,很好用,0,3,整体,正面
9045,质量,0,2,不好,2,4,整体,负面
9045,色差,5,7,太大,7,9,功效,负面
9046,_, , ,很滑,0,2,使用体验,正面
9046,_, , ,很好用,3,6,整体,正面
9047,_, , ,还不错,4,7,整体,正面
9048,_, , ,不错,1,3,整体,正面
9048,_, , ,便宜,18,20,价格,正面
9049,香精味,0,3,太浓,3,5,气味,负面
9050,效果,5,7,很好,7,9,功效,正面
9050,_, , ,便宜,10,12,价格,正面
9050,_, , ,干净卫生,23,27,使用体验,正面
9050,上妆效果,28,32,挺服帖的,33,37,功效,正面
9050,_, , ,不怎么吃粉,43,48,功效,正面
9051,_, , ,非常好,11,14,整体,正面
9051,_, , ,很清爽,15,18,使用体验,正面
9051,_, , ,不油腻,18,21,使用体验,正面
9051,小礼品,40,43,许多,37,39,价格,正面
9052,_, , ,物美价廉,0,4,价格,正面
9052,_, , ,快速,10,12,物流,正面
9053,_, , ,不错,8,10,整体,正面
9054,_, , ,挺好用的,2,6,整体,正面
9054,_, , ,挺好,38,40,整体,正面
9055,清洁能力,0,4,还好,10,12,功效,正面
9055,_, , ,一点点红,15,19,使用体验,负面
9056,_, , ,还行,0,2,整体,负面
9057,_, , ,不好打开,0,4,使用体验,负面
9058,_, , ,挺干净的,2,6,功效,正面
9059,_, , ,好用,3,5,整体,正面
9060,_, , ,很好,26,28,整体,正面
9060,_, , ,很润,29,31,使用体验,正面
9061,_, , ,不怎么好,0,4,整体,负面
9062,_, , ,不腻,11,13,使用体验,正面
9062,_, , ,容易吸收,17,21,使用体验,正面
9062,_, , ,很不错,24,27,整体,正面
9062,_, , ,好推开,14,17,使用体验,正面
9063,_, , ,阔以,2,4,整体,正面
9064,_, , ,很精致,0,3,使用体验,正面
9065,_, , ,很干净,2,5,功效,正面
9065,_, , ,不错,6,8,整体,正面
9065,_, , ,很好用,15,18,整体,正面
9066,_, , ,真难用,0,3,整体,负面
9066,_, , ,翘不起来,13,17,功效,负面
9067,_, , ,还可以,0,3,整体,正面
9068,_, , ,一点粘性也没有,21,28,功效,负面
9068,质量,41,43,这么差,43,46,整体,负面
9069,_, , ,很好,0,2,整体,正面
9069,_, , ,没有什么不适,11,17,使用体验,正面
9070,_, , ,这么好用,18,22,整体,正面
9071,_, , ,很好,2,4,整体,正面
9071,_, , ,喜欢,5,7,整体,正面
9072,_, , ,很划算,12,15,价格,正面
9073,_, , ,很好用,2,5,整体,正面
9073,_, , ,是正品,8,11,真伪,正面
9073,_, , ,不紧绷,21,24,使用体验,正面
9073,_, , ,很干净,29,32,功效,正面
9073,_, , ,很温柔,34,37,使用体验,正面
9073,_, , ,不错,42,44,整体,正面
9073,_, , ,超喜欢,46,49,整体,正面
9073,泡沫,13,15,丰富,15,17,使用体验,正面
9074,_, , ,很好用,16,19,整体,正面
9075,_, , ,没有任何效果,0,6,功效,负面
9076,_, , ,很友好,13,16,使用体验,正面
9077,_, , ,挺好的,0,3,整体,正面
9077,_, , ,比较持久,4,8,功效,正面
9078,_, , ,特别之好用,0,5,整体,正面
9078,_, , ,一点也不刺激,6,12,使用体验,正面
9079,_, , ,还可以,26,29,整体,正面
9080,味道,4,6,好,7,8,气味,正面
9080,_, , ,很不错,0,3,整体,正面
9081,美白,36,38,效果好,38,41,功效,正面
9081,_, , ,挺舒服,23,26,使用体验,正面
9082,_, , ,非常喜欢,16,20,整体,正面
9083,_, , ,很自然,6,9,功效,正面
9084,_, , ,不好看,5,8,整体,负面
9085,_, , ,好吸收,12,15,使用体验,正面
9085,_, , ,不油腻,8,11,使用体验,正面
9086,_, , ,不错,8,10,整体,正面
9087,_, , ,好评,0,2,整体,正面
9087,_, , ,正品,3,5,真伪,正面
9088,颜色,5,7,好看,8,10,功效,正面
9088,_, , ,过敏,15,17,使用体验,负面
9089,赠品,9,11,_, , ,价格,正面
9090,_, , ,很不错,10,13,整体,正面
9090,_, , ,是正品,14,17,真伪,正面
9090,_, , ,特别喜欢,22,26,整体,正面
9091,泡泡,7,9,很绵密,9,12,使用体验,正面
9092,_, , ,非常好,0,3,整体,正面
9092,_, , ,舒服,4,6,使用体验,正面
9092,_, , ,不过敏,6,9,使用体验,正面
9092,_, , ,挺实惠的,10,14,价格,正面
9093,淡斑,14,16,真没看出来,17,22,功效,负面
9094,_, , ,很好,0,2,整体,正面
9094,_, , ,超值,3,5,价格,正面
9094,_, , ,很好用,6,9,整体,正面
9095,_, , ,非常的不错,0,5,整体,正面
9095,_, , ,很自然,17,20,功效,正面
9096,_, , ,很好,34,36,整体,正面
9096,活动价,37,40,很划算,41,44,价格,正面
9096,赠品,45,47,丰富,47,49,价格,正面
9097,_, , ,没有特别便宜,2,8,价格,中性
9098,物流,0,2,很快,2,4,物流,正面
9098,_, , ,好评,19,21,整体,正面
9098,_, , ,挺好用的,14,18,整体,正面
9099,_, , ,很好,0,2,整体,正面
9099,_, , ,不油,13,15,使用体验,正面
9100,包装,4,6,差,7,8,包装,负面
9100,_, , ,不好用,0,3,整体,负面
9101,性价比,12,15,高,15,16,价格,正面
9101,_, , ,好用,17,19,整体,正面
9101,_, , ,便宜,8,10,价格,正面
9102,颜值,13,15,特别高,16,19,功效,正面
9102,_, , ,不飞粉,8,11,功效,正面
9102,_, , ,很便宜,23,26,价格,正面
9102,_, , ,爱了,26,28,整体,正面
9103,_, , ,很大,9,11,尺寸,正面
9104,_, , ,很舒服,2,5,使用体验,正面
9105,保湿效果,0,4,非常好,4,7,功效,正面
9106,美白,3,5,_, , ,功效,正面
9106,_, , ,很清爽,11,14,使用体验,正面
9106,_, , ,很温和,15,18,使用体验,正面
9107,_, , ,坏的,25,27,整体,负面
9108,_, , ,超级粗糙,16,20,使用体验,负面
9109,_, , ,很好,11,13,整体,正面
9109,补水,14,16,杠杠的,18,21,功效,正面
9109,保湿,16,18,杠杠的,18,21,功效,正面
9110,_, , ,非常好看,0,4,整体,正面
9111,_, , ,比较划算,8,12,价格,正面
9112,_, , ,涂不匀,4,7,使用体验,负面
9112,_, , ,差评,25,27,整体,负面
9113,_, , ,好看,0,2,整体,正面
9114,_, , ,绵绵柔柔,0,4,使用体验,正面
9114,_, , ,好喜欢,6,9,整体,正面
9114,_, , ,很好吸收,15,19,使用体验,正面
9114,_, , ,润滑润滑,20,24,使用体验,正面
9115,香味,14,16,不是那么冲,17,22,气味,正面
9115,香味,14,16,清新的,24,27,气味,正面
9116,_, , ,断了,4,6,其他,负面
9117,_, , ,挺好的,0,3,整体,正面
9118,_, , ,很不错,0,3,整体,正面
9118,味道,5,7,好闻,8,10,气味,正面
9118,_, , ,保湿,13,15,功效,正面
9118,_, , ,真的很棒,16,20,整体,正面
9118,_, , ,遮瑕,11,13,功效,正面
9119,_, , ,很棒,0,2,整体,正面
9119,物流,19,21,快,22,23,物流,正面
9119,_, , ,不刺激,13,16,使用体验,正面
9120,_, , ,不错,0,2,整体,正面
9120,_, , ,挺好吸收,3,7,使用体验,正面
9120,香味,8,10,特别喜欢,10,14,气味,正面
9121,_, , ,太仙了,3,6,整体,正面
9121,包装,16,18,非常严密,18,22,包装,正面
9122,_, , ,超级好用,28,32,整体,正面
9122,_, , ,真好,46,48,整体,正面
9123,_, , ,清爽,4,6,使用体验,正面
9124,_, , ,表面有脏,0,4,包装,负面
9125,_, , ,蛮好的,2,5,整体,正面
9125,_, , ,好油,18,20,使用体验,负面
9126,_, , ,很好用,0,3,整体,正面
9127,卸妆效果,3,7,非常好,7,10,功效,正面
9127,_, , ,好用,0,2,整体,正面
9128,_, , ,不错,0,2,整体,正面
9128,_, , ,挺好用的,14,18,整体,正面
9129,_, , ,很不错,13,16,整体,正面
9130,_, , ,好看,0,2,整体,正面
9131,_, , ,修不了眉,0,4,功效,负面
9131,_, , ,不快,6,8,功效,负面
9132,_, , ,好用,7,9,整体,正面
9133,_, , ,挺温和,4,7,使用体验,正面
9133,_, , ,还可以,11,14,整体,正面
9134,_, , ,不错,0,2,整体,负面
9134,补水效果,3,7,可以,9,11,功效,负面
9135,_, , ,是正品,0,3,真伪,正面
9135,_, , ,很喜欢,4,7,整体,正面
9136,_, , ,这么便宜,4,8,价格,正面
9136,面膜纸,22,25,丝薄,25,27,使用体验,正面
9136,面膜纸,22,25,服帖,27,29,使用体验,正面
9136,_, , ,很喜欢,30,33,整体,正面
9137,效果,8,10,挺好,10,12,整体,正面
9137,_, , ,划算,19,21,价格,正面
9138,_, , ,瘾行服贴,10,14,使用体验,正面
9139,_, , ,特别好用,11,15,整体,正面
9140,_, , ,差评,3,5,整体,负面
9140,_, , ,这么差,10,13,整体,负面
9140,_, , ,根本干不了,22,27,使用体验,负面
9140,气味,28,30,难闻,31,33,气味,负面
9140,油漆味,36,39,_, , ,气味,负面
9140,客服态度,40,44,很敷衍,45,48,服务,负面
9141,_, , ,超级好用,8,12,整体,正面
9142,补水,15,17,很好,17,19,整体,正面
9143,包装,0,2,精美,2,4,包装,正面
9143,物流,5,7,快,14,15,物流,正面
9144,_, , ,非常不错,2,6,整体,正面
9145,泡沬,0,2,细腻,2,4,使用体验,正面
9145,洁面,5,7,干净彻底,7,11,功效,正面
9146,活动,4,6,超划算,10,13,物流,正面
9146,_, , ,不错,25,27,整体,正面
9147,_, , ,辣鸡,0,2,整体,负面
9148,_, , ,挺好的,0,3,整体,正面
9148,物流,12,14,快,14,15,物流,正面
9148,_, , ,好用,15,17,整体,正面
9148,_, , ,物美价廉,19,23,价格,正面
9148,_, , ,非常好用,23,27,整体,正面
9148,_, , ,不错,28,30,整体,正面
9148,客服态度,33,37,很好,38,40,服务,正面
9148,质量,41,43,非常好,43,46,整体,正面
9149,上妆,0,2,贴合皮肤,2,6,使用体验,正面
9149,_, , ,自然,7,9,功效,正面
9149,_, , ,不假面,10,13,功效,正面
9150,_, , ,挺好的,4,7,整体,正面
9151,速度,2,4,真快,4,6,物流,正面
9151,_, , ,便宜,21,23,价格,正面
9152,_, , ,是正品,20,23,真伪,正面
9152,_, , ,便宜,52,54,价格,正面
9153,_, , ,很油腻,7,10,使用体验,负面
9153,_, , ,不太好,10,13,整体,负面
9154,妆感,0,2,特别自然,2,6,使用体验,正面
9154,_, , ,持久,7,9,功效,正面
9155,活动力度,6,10,很大,10,12,价格,正面
9156,味道,5,7,太难闻,7,10,气味,负面
9157,_, , ,好用,0,2,整体,正面
9157,_, , ,挺不错的,4,8,整体,正面
9158,_, , ,还可以,2,5,整体,正面
9158,_, , ,非常喜欢,6,10,整体,正面
9159,物流,0,2,快,3,4,物流,正面
9159,_, , ,实惠,5,7,价格,正面
9160,_, , ,很便宜,2,5,价格,正面
9160,_, , ,一点儿效果都没有,16,24,整体,负面
9160,_, , ,啥也洗不掉,25,30,功效,负面
9161,赠品,6,8,没,9,10,价格,负面
9161,_, , ,很好,2,4,整体,正面
9162,_, , ,很好,0,2,整体,正面
9163,_, , ,不持久,5,8,功效,负面
9163,_, , ,不是很好用,9,14,整体,负面
9163,底油,17,19,非常差,24,27,其他,负面
9163,亮油质量,20,24,非常差,24,27,其他,负面
9163,_, , ,黏黏答答的,28,33,使用体验,负面
9163,_, , ,不舒服,34,37,使用体验,负面
9163,_, , ,不怎么持久,39,44,功效,负面
9163,味道,45,47,特别重,47,50,气味,负面
9164,香味,15,17,好闻,19,21,气味,正面
9165,_, , ,非常好用,0,4,整体,正面
9165,补水效果,5,9,相当好,9,12,功效,正面
9165,_, , ,便宜多了,19,23,价格,正面
9165,_, , ,好评,24,26,整体,正面
9166,_, , ,非常满意,27,31,整体,正面
9167,遮瑕效果,8,12,挺好,12,14,功效,正面
9167,_, , ,不油腻,15,18,使用体验,正面
9168,快递的速度,15,20,最喜欢,7,10,物流,正面
9168,_, , ,不错,24,26,整体,正面
9169,_, , ,很持久,0,3,使用体验,正面
9169,_, , ,挺舒服,23,26,使用体验,正面
9170,持久情况,25,29,很久,30,32,功效,正面
9170,上妆效果,17,21,持久,22,24,功效,正面
9170,_, , ,可以,14,16,整体,正面
9171,_, , ,非常不错,11,15,整体,正面
9171,_, , ,非常好用,21,25,整体,正面
9172,_, , ,效果明显,0,4,整体,正面
9172,_, , ,没有过敏反应,14,20,使用体验,正面
9172,_, , ,很赞,21,23,整体,正面
9173,_, , ,一大鼓味道,3,8,气味,负面
9173,_, , ,不是很喜欢,9,14,整体,负面
9174,_, , ,很满意,2,5,整体,正面
9175,_, , ,很清爽保湿,14,19,使用体验,正面
9175,香味,26,28,淡淡的,23,26,气味,正面
9175,香味,26,28,特别好闻,29,33,气味,正面
9176,_, , ,挺好的,0,3,整体,正面
9176,物流,7,9,有点慢,9,12,物流,正面
9177,_, , ,涂不出来效果,2,8,功效,负面
9178,味道,0,2,清香,2,4,气味,正面
9178,_, , ,不紧绷,8,11,使用体验,正面
9178,_, , ,挺好的,12,15,整体,正面
9179,物流,0,2,太快了,2,5,物流,正面
9179,_, , ,很好用,26,29,整体,正面
9180,_, , ,很不错,7,10,整体,正面
9181,补水效果,0,4,很好,4,6,功效,正面
9181,味道,7,9,好闻,10,12,气味,正面
9182,保湿效果,3,7,挺好的,7,10,功效,正面
9182,_, , ,好用,0,2,整体,正面
9183,味道,0,2,香香的,2,5,气味,正面
9183,活动,18,20,很划算,24,27,价格,正面
9183,_, , ,不觉得油,12,16,使用体验,正面
9184,清洁效果,3,7,非常好,7,10,功效,正面
9184,_, , ,不紧绷,19,22,使用体验,正面
9184,_, , ,很清爽,22,25,使用体验,正面
9184,_, , ,滑滑的,27,30,使用体验,正面
9184,_, , ,很舒服,30,33,使用体验,正面
9185,_, , ,还行,13,15,整体,正面
9186,_, , ,很好,14,16,整体,正面
9186,_, , ,不紧崩,10,13,使用体验,正面
9186,_, , ,很温和,0,3,使用体验,正面
9187,_, , ,好用,0,2,整体,正面
9187,_, , ,不贵,2,4,价格,正面
9188,_, , ,真的很差,2,6,整体,负面
9188,颜色,7,9,没有图片好看,9,15,功效,负面
9188,味道,15,17,很难闻,18,21,气味,负面
9188,_, , ,过敏,35,37,使用体验,负面
9189,_, , ,炒鸡棒棒,18,22,整体,正面
9190,_, , ,不好用,0,3,整体,负面
9190,_, , ,太稀了,4,7,其他,负面
9191,_, , ,有效果,32,35,功效,正面
9192,_, , ,很喜欢,6,9,整体,正面
9192,_, , ,不错,15,17,整体,正面
9193,_, , ,活动价,0,3,价格,正面
9193,补水效果,16,20,很好,20,22,功效,正面
9193,_, , ,超级服帖,11,15,使用体验,正面
9193,_, , ,很喜欢,23,26,整体,正面
9194,_, , ,假的,2,4,真伪,负面
9194,_, , ,过敏,30,32,使用体验,负面
9195,_, , ,棒棒哒,19,22,整体,正面
9195,_, , ,非常好用,7,11,整体,正面
9195,_, , ,不油腻,15,18,使用体验,正面
9195,_, , ,很有用,3,6,整体,正面
9196,_, , ,喜欢,10,12,整体,正面
9197,价格,0,2,很合适,2,5,价格,正面
9197,_, , ,很清爽,9,12,使用体验,正面
9197,_, , ,不刺激,13,16,使用体验,正面
9198,上色,0,2,没有那么好,2,7,功效,负面
9199,_, , ,特别好,5,8,整体,正面
9200,_, , ,断了,3,5,其他,负面
9201,_, , ,挺不错的,3,7,整体,正面
9202,_, , ,不错,0,2,整体,正面
9202,_, , ,很干净,5,8,功效,正面
9203,补水,11,13,很强,16,18,功效,正面
9203,渗透性,13,16,很强,16,18,功效,正面
9203,_, , ,很好用,7,10,整体,正面
9204,_, , ,垃圾到爆,3,7,整体,负面
9204,_, , ,怎么夹都不翘,7,13,功效,负面
9204,_, , ,不行,16,18,整体,负面
9204,_, , ,一点用都没有,35,41,整体,负面
9205,_, , ,很温和,22,25,使用体验,正面
9205,_, , ,保湿,26,28,功效,正面
9205,_, , ,淡淡的香味,29,34,气味,正面
9205,_, , ,很喜欢,35,38,整体,正面
9206,物流,2,4,真快,4,6,物流,正面
9207,_, , ,比想象中的好,2,8,整体,正面
9207,包装,9,11,挺结实的,12,16,包装,正面
9207,包装,9,11,没有破损,17,21,包装,正面
9208,味道,2,4,太重了,4,7,气味,负面
9209,赠品,19,21,不错,22,24,价格,正面
9209,_, , ,挺滋润的,6,10,使用体验,正面
9209,_, , ,不油腻,11,14,使用体验,正面
9209,_, , ,很好用,15,18,整体,正面
9210,颜色,7,9,好看,9,11,功效,正面
9210,颜色,7,9,很自然,11,14,功效,正面
9210,_, , ,满意,15,17,整体,正面
9211,_, , ,挺好用,0,3,整体,正面
9212,_, , ,还可以,10,13,整体,正面
9213,_, , ,还可以,9,12,整体,正面
9214,_, , ,很OK,3,6,整体,正面
9215,_, , ,非常不错,4,8,整体,正面
9215,_, , ,很自然,15,18,功效,正面
9215,_, , ,保湿,19,21,功效,正面
9216,_, , ,挺漂亮的,30,34,整体,正面
9217,_, , ,好多黑头浮出,14,20,功效,正面
9217,_, , ,不伤皮肤,23,27,使用体验,正面
9218,_, , ,不错,5,7,整体,正面
9219,_, , ,超级棒,0,3,整体,正面
9219,_, , ,超好,6,8,整体,正面
9220,快递,0,2,快,3,4,物流,正面
9220,_, , ,特别自然,19,23,功效,正面
9220,_, , ,白了一个度,26,31,功效,正面
9221,_, , ,非常好用,0,4,整体,正面
9222,_, , ,挺好用,3,6,整体,正面
9223,_, , ,第二次买,0,4,整体,正面
9224,_, , ,还不错,5,8,整体,正面
9225,_, , ,还不错,4,7,整体,正面
9225,_, , ,通透,8,10,使用体验,正面
9225,_, , ,不会油油的,11,16,使用体验,正面
9225,_, , ,遮瑕,19,21,功效,正面
9225,_, , ,防晒,21,23,功效,正面
9226,_, , ,便宜,12,14,价格,正面
9226,_, , ,太划算了,18,22,价格,正面
9227,_, , ,物美价廉,0,4,价格,正面
9227,刀片,4,6,很快,6,8,其他,正面
9227,_, , ,非常划算,20,24,价格,正面
9228,卖家,2,4,真有耐心,5,9,服务,正面
9229,_, , ,一画就断,0,4,其他,负面
9230,清洁能力,9,13,很好,13,15,功效,正面
9230,_, , ,很干净,18,21,功效,正面
9231,活动,14,16,_, , ,价格,正面
9231,价格,20,22,还可以,22,25,价格,正面
9232,_, , ,满意,29,31,整体,正面
9232,效果,5,7,挺好的,7,10,功效,正面
9233,质量,2,4,太差,4,6,整体,负面
9233,毛,0,1,有点扎,7,10,其他,负面
9234,_, , ,好评,29,31,整体,正面
9234,_, , ,不错,4,6,整体,正面
9235,泡沫,3,5,细腻,7,9,使用体验,正面
9235,_, , ,不错,0,2,整体,正面
9236,_, , ,挺不错的,6,10,整体,正面
9236,_, , ,不是很舒服,20,25,使用体验,负面
9236,_, , ,厚厚的,30,33,使用体验,负面
9236,_, , ,特别难受,34,38,整体,负面
9237,_, , ,很好用,5,8,整体,正面
9237,_, , ,很不错,0,3,整体,正面
9238,价格,9,11,没差别,15,18,价格,负面
9238,_, , ,不值,26,28,价格,负面
9238,_, , ,凑合,32,34,整体,中性
9239,_, , ,保湿,10,12,功效,正面
9239,_, , ,不干,12,14,使用体验,正面
9239,_, , ,经济,15,17,价格,正面
9239,_, , ,实惠,17,19,价格,正面
9240,_, , ,不怎么好用,0,5,整体,负面
9240,_, , ,不好,10,12,整体,负面
9241,到货,0,2,快,2,3,物流,正面
9241,活动价格,4,8,合适,8,10,价格,正面
9242,_, , ,不好用,0,3,整体,负面
9242,清洁效果,4,8,差,8,9,功效,负面
9243,_, , ,不错,0,2,整体,正面
9244,赠品,9,11,划算,12,14,价格,正面
9244,_, , ,不错,2,4,整体,正面
9245,_, , ,还不错,2,5,整体,正面
9245,_, , ,能遮瑕,8,11,功效,正面
9246,_, , ,好用,9,11,整体,正面
9247,_, , ,很喜欢,0,3,整体,正面
9247,清洁,9,11,太给力了,11,15,功效,正面
9247,_, , ,很干净,18,21,使用体验,正面
9248,_, , ,很实惠,0,3,价格,正面
9249,_, , ,不是很吸收,0,5,使用体验,负面
9249,_, , ,无功无过,6,10,整体,中性
9250,_, , ,超划算,8,11,价格,正面
9250,_, , ,超好用,12,15,整体,正面
9251,补水效果,0,4,真的好,4,7,功效,正面
9251,物流,8,10,很快,11,13,物流,正面
9251,_, , ,非常满意,14,18,整体,正面
9252,物流,0,2,真是快,2,5,物流,正面
9252,_, , ,不错,9,11,整体,正面
9253,_, , ,一点也不控,14,19,功效,负面
9254,_, , ,真的很好,0,4,整体,正面
9255,清洁能力,0,4,很细腻,8,11,功效,正面
9255,_, , ,不错,15,17,整体,正面
9256,瓶盖,3,5,坏了,6,8,包装,负面
9256,_, , ,撒了一地,9,13,其他,负面
9256,碱性,16,18,特别大,18,21,成分,负面
9257,_, , ,还好,2,4,整体,负面
9258,_, , ,还可以,5,8,整体,正面
